symbol,signal_at,order_active_at,order_expire_at,trigger_price,return_5s,return_15s,return_60s,volume_5s,volume_baseline_1s_median,volume_multiple_5s,12h_low,rise_from_12h_low,origin_price,origin_plus_10pct_floor,spike_high,atr_5m,pricing_mode,predicted_primary,invalid_price,window_high,window_low,window_high_vs_trigger,window_low_vs_trigger,invalid_touched,tier1_price,tier1_weight,tier1_status,tier1_first_touch_at,tier2_price,tier2_weight,tier2_status,tier2_first_touch_at,tier3_price,tier3_weight,tier3_status,tier3_first_touch_at,filled_tier_count,order_result,next_5m_high,next_5m_low,next_5m_close
AKEUSDT,2026-07-25T22:17:58+08:00,2026-07-25T22:17:59+08:00,2026-07-25T22:20:58+08:00,0.0032979000,7.4900%,7.4235%,7.0191%,3471219.0000000000,174994.0000000000,3.9672x,0.0025560000,29.0258%,0.0025560000,0.0028116000,0.0033200000,0.0000515571,momentum_atr_estimate,0.0032813321,0.0035004500,0.0033261000,0.0030634000,0.8551%,-7.1106%,no,0.0032607093,0.30,not_placed,,0.0032813321,0.40,not_placed,,0.0033019550,0.30,not_placed,,0,rejected_origin_floor,0.0033380000,0.0030634000,0.0030702000
AKEUSDT,2026-07-25T22:21:13+08:00,2026-07-25T22:21:14+08:00,2026-07-25T22:24:13+08:00,0.0033197000,7.8350%,8.1758%,8.2852%,3271422.0000000000,189073.0000000000,3.4605x,0.0025560000,29.8787%,0.0025560000,0.0028116000,0.0033380000,0.0000527786,momentum_atr_estimate,0.0032984161,0.0035227250,0.0033380000,0.0030672000,0.5513%,-7.6061%,no,0.0032773046,0.30,not_placed,,0.0032984161,0.40,not_placed,,0.0033195275,0.30,not_placed,,0,rejected_origin_floor,0.0033469000,0.0030672000,0.0030830000
AKEUSDT,2026-07-25T22:24:33+08:00,2026-07-25T22:24:34+08:00,2026-07-25T22:27:33+08:00,0.0033323000,8.4733%,8.5404%,8.4662%,3506811.0000000000,176506.0000000000,3.9736x,0.0025560000,30.3717%,0.0025560000,0.0028116000,0.0033420000,0.0000527786,momentum_atr_estimate,0.0033024161,0.0035267250,0.0033584000,0.0030683000,0.7832%,-7.9225%,no,0.0032813046,0.30,not_placed,,0.0033024161,0.40,not_placed,,0.0033235275,0.30,not_placed,,0,rejected_origin_floor,0.0033720000,0.0030683000,0.0030772000
AKEUSDT,2026-07-25T22:27:56+08:00,2026-07-25T22:27:57+08:00,2026-07-25T22:30:56+08:00,0.0033506000,8.8175%,8.8034%,8.8635%,3964035.0000000000,82044.0000000000,9.6632x,0.0025560000,31.0876%,0.0025560000,0.0028116000,0.0033740000,0.0000525000,momentum_atr_estimate,0.0033346250,0.0035577500,0.0033720000,0.0030536000,0.6387%,-8.8641%,no,0.0033136250,0.30,not_placed,,0.0033346250,0.40,not_placed,,0.0033556250,0.30,not_placed,,0,rejected_origin_floor,0.0033985000,0.0030420000,0.0030506000
AKEUSDT,2026-07-25T22:31:21+08:00,2026-07-25T22:31:22+08:00,2026-07-25T22:34:21+08:00,0.0033643000,10.3122%,10.2074%,10.0235%,3254443.0000000000,169139.0000000000,3.8482x,0.0025560000,31.6236%,0.0025560000,0.0028116000,0.0033966000,0.0000544500,momentum_atr_estimate,0.0033557625,0.0035871750,0.0033985000,0.0030420000,1.0166%,-9.5800%,no,0.0033339825,0.30,not_placed,,0.0033557625,0.40,not_placed,,0.0033775425,0.30,not_placed,,0,rejected_origin_floor,0.0033985000,0.0030417000,0.0030456000
AKEUSDT,2026-07-25T22:34:26+08:00,2026-07-25T22:34:27+08:00,2026-07-25T22:37:26+08:00,0.0033726000,10.7368%,10.7077%,0.0119%,2430455.0000000000,147589.0000000000,3.2935x,0.0025560000,31.9484%,0.0025560000,0.0028116000,0.0033998000,0.0000544500,momentum_atr_estimate,0.0033589625,0.0035903750,0.0033719000,0.0030370000,-0.0208%,-9.9508%,no,0.0033371825,0.30,not_placed,,0.0033589625,0.40,not_placed,,0.0033807425,0.30,not_placed,,0,rejected_origin_floor,0.0033719000,0.0029973000,0.0030144000
AKEUSDT,2026-07-25T22:39:53+08:00,2026-07-25T22:39:54+08:00,2026-07-25T22:42:53+08:00,0.0033245000,10.2142%,10.2032%,10.2507%,4690184.0000000000,216721.0000000000,4.3283x,0.0025560000,30.0665%,0.0025560000,0.0028116000,0.0033998000,0.0000541000,momentum_atr_estimate,0.0033592250,0.0035891500,0.0033466000,0.0029989000,0.6648%,-9.7940%,no,0.0033375850,0.30,filled,2026-07-25T22:40:06+08:00,0.0033592250,0.40,unfilled,,0.0033808650,0.30,unfilled,,1,partial_filled,0.0033644000,0.0029989000,0.0030218000
AKEUSDT,2026-07-25T22:43:13+08:00,2026-07-25T22:43:14+08:00,2026-07-25T22:46:14+08:00,0.0033477000,11.1454%,11.1454%,11.3895%,5845680.0000000000,123235.0000000000,9.4870x,0.0025560000,30.9742%,0.0025560000,0.0028116000,0.0033998000,0.0000527500,momentum_atr_estimate,0.0033602375,0.0035844250,0.0033644000,0.0030116000,0.4988%,-10.0397%,no,0.0033391375,0.30,not_placed,,0.0033602375,0.40,not_placed,,0.0033813375,0.30,not_placed,,0,rejected_origin_floor,0.0033686000,0.0030116000,0.0030546000
AKEUSDT,2026-07-25T22:46:39+08:00,2026-07-25T22:46:40+08:00,2026-07-25T22:49:40+08:00,0.0033652000,11.2205%,11.2279%,11.2389%,1635143.0000000000,43111.0000000000,7.5857x,0.0025560000,31.6588%,0.0025560000,0.0028116000,0.0033998000,0.0000517929,momentum_atr_estimate,0.0033609554,0.0035810750,0.0033686000,0.0030236000,0.1010%,-10.1510%,no,0.0033402382,0.30,not_placed,,0.0033609554,0.40,not_placed,,0.0033816725,0.30,not_placed,,0,rejected_origin_floor,0.0033686000,0.0030236000,0.0031092000
AKEUSDT,2026-07-25T22:49:56+08:00,2026-07-25T22:49:57+08:00,2026-07-25T22:52:56+08:00,0.0033538000,9.4189%,9.3155%,9.7843%,3440841.0000000000,92605.0000000000,7.4312x,0.0025560000,31.2128%,0.0025560000,0.0028116000,0.0033998000,0.0000517929,momentum_atr_estimate,0.0033609554,0.0035810750,0.0033535000,0.0030593000,-0.0089%,-8.7811%,no,0.0033402382,0.30,not_placed,,0.0033609554,0.40,not_placed,,0.0033816725,0.30,not_placed,,0,rejected_origin_floor,0.0033733000,0.0030593000,0.0031377000
AKEUSDT,2026-07-25T22:53:19+08:00,2026-07-25T22:53:20+08:00,2026-07-25T22:56:19+08:00,0.0033704000,7.9945%,8.0395%,8.7542%,23561220.0000000000,289120.0000000000,16.2986x,0.0025560000,31.8623%,0.0025560000,0.0028116000,0.0033998000,0.0000524143,momentum_atr_estimate,0.0033604893,0.0035832500,0.0033643000,0.0031153000,-0.1810%,-7.5688%,no,0.0033395236,0.30,not_placed,,0.0033604893,0.40,not_placed,,0.0033814550,0.30,not_placed,,0,rejected_origin_floor,0.0033643000,0.0031153000,0.0031653000
AKEUSDT,2026-07-25T22:59:34+08:00,2026-07-25T22:59:35+08:00,2026-07-25T23:02:34+08:00,0.0034498000,9.3508%,9.4167%,8.9571%,6905030.0000000000,330228.0000000000,4.1820x,0.0025560000,34.9687%,0.0025560000,0.0028116000,0.0034869000,0.0000605286,momentum_atr_estimate,0.0034415036,0.0036987500,0.0033756000,0.0031019000,-2.1508%,-10.0846%,no,0.0034172921,0.30,not_placed,,0.0034415036,0.40,not_placed,,0.0034657150,0.30,not_placed,,0,rejected_origin_floor,0.0033756000,0.0031019000,0.0031926000
AKEUSDT,2026-07-25T23:09:18+08:00,2026-07-25T23:09:19+08:00,2026-07-25T23:12:18+08:00,0.0032647000,5.1128%,4.8664%,4.9372%,3262519.0000000000,115910.0000000000,5.6294x,0.0025560000,27.7269%,0.0025560000,0.0028116000,0.0034869000,0.0000863214,momentum_atr_estimate,0.0034221589,0.0037890250,0.0032750000,0.0030447000,0.3155%,-6.7388%,no,0.0033876304,0.30,unfilled,,0.0034221589,0.40,unfilled,,0.0034566875,0.30,unfilled,,0,no_fill,0.0032750000,0.0030447000,0.0030690000
AKEUSDT,2026-07-25T23:13:30+08:00,2026-07-25T23:13:31+08:00,2026-07-25T23:16:30+08:00,0.0032109000,5.1857%,5.2099%,4.9691%,6799828.0000000000,225844.0000000000,6.0217x,0.0025560000,25.6221%,0.0025560000,0.0028116000,0.0034869000,0.0000888500,momentum_atr_estimate,0.0034202625,0.0037978750,0.0032442000,0.0030456000,1.0371%,-5.1481%,no,0.0033847225,0.30,unfilled,,0.0034202625,0.40,unfilled,,0.0034558025,0.30,unfilled,,0,no_fill,0.0032442000,0.0030450000,0.0030530000
AKEUSDT,2026-07-25T23:16:51+08:00,2026-07-25T23:16:52+08:00,2026-07-25T23:19:51+08:00,0.0032344000,6.1956%,6.0216%,5.8654%,3399651.0000000000,176350.0000000000,3.8556x,0.0025560000,26.5415%,0.0025560000,0.0028116000,0.0034869000,0.0000902357,momentum_atr_estimate,0.0034192232,0.0038027250,0.0032299000,0.0030461000,-0.1391%,-5.8218%,no,0.0033831289,0.30,unfilled,,0.0034192232,0.40,unfilled,,0.0034553175,0.30,unfilled,,0,no_fill,0.0032424000,0.0030070000,0.0030392000
AKEUSDT,2026-07-25T23:20:21+08:00,2026-07-25T23:20:22+08:00,2026-07-25T23:23:21+08:00,0.0032424000,6.2211%,6.3012%,6.1168%,4708077.0000000000,54607.0000000000,17.2435x,0.0025560000,26.8545%,0.0025560000,0.0028116000,0.0034869000,0.0000902357,momentum_atr_estimate,0.0034192232,0.0038027250,0.0032419000,0.0030070000,-0.0154%,-7.2601%,no,0.0033831289,0.30,unfilled,,0.0034192232,0.40,unfilled,,0.0034553175,0.30,unfilled,,0,no_fill,0.0032587000,0.0030070000,0.0030247000
AKEUSDT,2026-07-25T23:24:48+08:00,2026-07-25T23:24:49+08:00,2026-07-25T23:27:48+08:00,0.0032566000,7.4856%,7.5282%,7.5780%,1825744.0000000000,113733.0000000000,3.2106x,0.0025560000,27.4100%,0.0025560000,0.0028116000,0.0034869000,0.0000870286,momentum_atr_estimate,0.0034216286,0.0037915000,0.0032552000,0.0030218000,-0.0430%,-7.2100%,no,0.0033868171,0.30,unfilled,,0.0034216286,0.40,unfilled,,0.0034564400,0.30,unfilled,,0,no_fill,0.0032552000,0.0030218000,0.0030500000
AKEUSDT,2026-07-25T23:29:47+08:00,2026-07-25T23:29:48+08:00,2026-07-25T23:32:47+08:00,0.0032279000,5.8050%,5.7080%,5.6457%,1229239.0000000000,65866.0000000000,3.7325x,0.0025560000,26.2872%,0.0025560000,0.0028116000,0.0034869000,0.0000872857,momentum_atr_estimate,0.0034214357,0.0037924000,0.0032338000,0.0030206000,0.1828%,-6.4221%,no,0.0033865214,0.30,unfilled,,0.0034214357,0.40,unfilled,,0.0034563500,0.30,unfilled,,0,no_fill,0.0032338000,0.0030206000,0.0030413000
AKEUSDT,2026-07-25T23:33:03+08:00,2026-07-25T23:33:04+08:00,2026-07-25T23:36:03+08:00,0.0032222000,6.4697%,6.3924%,6.4873%,9246104.0000000000,132588.0000000000,13.9471x,0.0025560000,26.0642%,0.0025560000,0.0028116000,0.0033350000,0.0000868786,momentum_atr_estimate,0.0032698411,0.0036390750,0.0032255000,0.0030248000,0.1024%,-6.1262%,no,0.0032350896,0.30,unfilled,,0.0032698411,0.40,unfilled,,0.0033045925,0.30,unfilled,,0,no_fill,0.0032255000,0.0030248000,0.0030273000
AKEUSDT,2026-07-25T23:38:40+08:00,2026-07-25T23:38:41+08:00,2026-07-25T23:41:41+08:00,0.0032008000,6.0289%,5.8851%,0.8126%,1979077.0000000000,101223.0000000000,3.9103x,0.0025560000,25.2269%,0.0025560000,0.0028116000,0.0032750000,0.0000869286,momentum_atr_estimate,0.0032098036,0.0035792500,0.0031927000,0.0030065000,-0.2531%,-6.0704%,no,0.0031750321,0.30,not_placed,,0.0032098036,0.40,not_placed,,0.0032445750,0.30,not_placed,,0,rejected_origin_floor,0.0031927000,0.0030065000,0.0030573000
AKEUSDT,2026-07-25T23:55:41+08:00,2026-07-25T23:55:42+08:00,2026-07-25T23:58:41+08:00,0.0031903000,5.1724%,5.3078%,4.8062%,10858232.0000000000,393385.0000000000,5.5204x,0.0025560000,24.8161%,0.0025560000,0.0028116000,0.0032730000,0.0000915857,momentum_atr_estimate,0.0032043107,0.0035935500,0.0032364000,0.0030304000,1.4450%,-5.0121%,no,0.0031676764,0.30,not_placed,,0.0032043107,0.40,not_placed,,0.0032409450,0.30,not_placed,,0,rejected_origin_floor,0.0032364000,0.0030100000,0.0030303000
AKEUSDT,2026-07-26T00:07:13+08:00,2026-07-26T00:07:14+08:00,2026-07-26T00:10:13+08:00,0.0032554000,5.9563%,5.7017%,6.3509%,6020273.0000000000,281049.0000000000,4.2841x,0.0025560000,27.3631%,0.0025560000,0.0028116000,0.0032781000,0.0000893214,momentum_atr_estimate,0.0032111089,0.0035907250,0.0032660000,0.0030601000,0.3256%,-5.9993%,no,0.0031753804,0.30,not_placed,,0.0032111089,0.40,not_placed,,0.0032468375,0.30,not_placed,,0,rejected_origin_floor,0.0032660000,0.0030517000,0.0030540000
AKEUSDT,2026-07-26T00:17:16+08:00,2026-07-26T00:17:17+08:00,2026-07-26T00:20:16+08:00,0.0032334000,5.1752%,4.9737%,4.5528%,7383649.0000000000,252767.0000000000,5.8423x,0.0025560000,26.5023%,0.0025560000,0.0028116000,0.0032781000,0.0000703429,momentum_atr_estimate,0.0032253429,0.0035243000,0.0032170000,0.0030559000,-0.5072%,-5.4896%,no,0.0031972057,0.30,not_placed,,0.0032253429,0.40,not_placed,,0.0032534800,0.30,not_placed,,0,rejected_origin_floor,0.0032170000,0.0030544000,0.0030699000
AKEUSDT,2026-07-26T00:34:33+08:00,2026-07-26T00:34:34+08:00,2026-07-26T00:37:34+08:00,0.0032178000,5.0333%,5.0847%,0.5500%,4415017.0000000000,77075.0000000000,11.4564x,0.0025747000,24.9777%,0.0025560000,0.0028116000,0.0032781000,0.0000690714,momentum_atr_estimate,0.0032262964,0.0035198500,0.0032464000,0.0030547000,0.8888%,-5.0687%,no,0.0031986679,0.30,not_placed,,0.0032262964,0.40,not_placed,,0.0032539250,0.30,not_placed,,0,rejected_origin_floor,0.0032464000,0.0030503000,0.0030738000
AKEUSDT,2026-07-26T00:38:54+08:00,2026-07-26T00:38:55+08:00,2026-07-26T00:41:55+08:00,0.0032265000,5.4619%,5.4825%,5.1731%,1345827.0000000000,75794.0000000000,3.5513x,0.0025863000,24.7535%,0.0025560000,0.0028116000,0.0032765000,0.0000659786,momentum_atr_estimate,0.0032270161,0.0035074250,0.0032409000,0.0030527000,0.4463%,-5.3866%,no,0.0032006246,0.30,not_placed,,0.0032270161,0.40,not_placed,,0.0032534075,0.30,not_placed,,0,rejected_origin_floor,0.0032409000,0.0030527000,0.0030797000
AKEUSDT,2026-07-26T00:51:07+08:00,2026-07-26T00:51:08+08:00,2026-07-26T00:54:08+08:00,0.0032074000,5.0367%,4.9954%,0.0999%,1425404.0000000000,93517.0000000000,3.0484x,0.0026427000,21.3683%,0.0025560000,0.0028116000,0.0032464000,0.0000575643,momentum_atr_estimate,0.0032032268,0.0034478750,0.0032111000,0.0030514000,0.1154%,-4.8638%,no,0.0031802011,0.30,not_placed,,0.0032032268,0.40,not_placed,,0.0032262525,0.30,not_placed,,0,rejected_origin_floor,0.0032111000,0.0030514000,0.0031027000
AKEUSDT,2026-07-27T03:49:07+08:00,2026-07-27T03:49:08+08:00,2026-07-27T03:52:08+08:00,0.0033941000,5.0577%,0.0383%,0.0973%,3587517.0000000000,45676.0000000000,15.7085x,0.0028100000,20.7865%,0.0028100000,0.0030910000,0.0033941000,0.0000239071,momentum_atr_estimate,0.0033761696,0.0034777750,0.0033989000,0.0032188000,0.1414%,-5.1648%,no,0.0033666068,0.30,not_placed,,0.0033761696,0.40,not_placed,,0.0033857325,0.30,not_placed,,0,rejected_origin_floor,0.0033989000,0.0032055000,0.0033838000
AKEUSDT,2026-07-27T03:54:55+08:00,2026-07-27T03:54:56+08:00,2026-07-27T03:58:02+08:00,0.0033740000,5.0305%,-0.0296%,5.0763%,3511763.0000000000,59904.0000000000,11.7246x,0.0028100000,20.0712%,0.0028100000,0.0030910000,0.0033740000,0.0000233000,momentum_atr_estimate,0.0033565250,0.0034555500,0.0033884000,0.0031954000,0.4268%,-5.2934%,no,0.0033472050,0.30,not_placed,,0.0033565250,0.40,not_placed,,0.0033658450,0.30,not_placed,,0,rejected_origin_floor,0.0033900000,0.0031924000,0.0033733000
AKEUSDT,2026-07-27T04:05:47+08:00,2026-07-27T04:05:48+08:00,2026-07-27T04:08:47+08:00,0.0033946000,6.1277%,0.0472%,-0.0883%,2500903.0000000000,92149.0000000000,5.4280x,0.0028100000,20.8043%,0.0028100000,0.0030910000,0.0033946000,0.0000239643,momentum_atr_estimate,0.0033766268,0.0034784750,0.0033955000,0.0031902000,0.0265%,-6.0213%,no,0.0033670411,0.30,not_placed,,0.0033766268,0.40,not_placed,,0.0033862125,0.30,not_placed,,0,rejected_origin_floor,0.0033955000,0.0031902000,0.0033808000
AKEUSDT,2026-07-27T04:26:03+08:00,2026-07-27T04:26:04+08:00,2026-07-27T04:29:04+08:00,0.0033787000,6.1316%,0.2254%,0.1185%,1172759.0000000000,74616.0000000000,3.1435x,0.0028100000,20.2384%,0.0028100000,0.0030910000,0.0033787000,0.0000246571,momentum_atr_estimate,0.0033602071,0.0034650000,0.0033828000,0.0031865000,0.1213%,-5.6886%,no,0.0033503443,0.30,not_placed,,0.0033602071,0.40,not_placed,,0.0033700700,0.30,not_placed,,0,rejected_origin_floor,0.0033828000,0.0031865000,0.0033770000
AKEUSDT,2026-07-27T04:32:53+08:00,2026-07-27T04:32:54+08:00,2026-07-27T04:35:56+08:00,0.0033861000,5.2925%,0.0355%,0.1745%,1737657.0000000000,102210.0000000000,3.4002x,0.0028100000,20.5018%,0.0028100000,0.0030910000,0.0033864000,0.0000255429,momentum_atr_estimate,0.0033672429,0.0034758000,0.0034077000,0.0032008000,0.6379%,-5.4724%,no,0.0033570257,0.30,not_placed,,0.0033672429,0.40,not_placed,,0.0033774600,0.30,not_placed,,0,rejected_origin_floor,0.0037578000,0.0032008000,0.0037118000
AKEUSDT,2026-07-27T05:08:54+08:00,2026-07-27T05:08:55+08:00,2026-07-27T05:11:54+08:00,0.0034620000,9.5951%,-0.3827%,-0.4085%,10709679.0000000000,245673.0000000000,8.7186x,0.0028100000,23.2028%,0.0028100000,0.0030910000,0.0034651000,0.0000274714,momentum_atr_estimate,0.0034444964,0.0035612500,0.0034653000,0.0034037000,0.0953%,-1.6840%,no,0.0034335079,0.30,not_placed,,0.0034444964,0.40,not_placed,,0.0034554850,0.30,not_placed,,0,rejected_origin_floor,0.0034653000,0.0033807000,0.0033951000
AKEUSDT,2026-07-27T05:47:46+08:00,2026-07-27T05:47:47+08:00,2026-07-27T05:50:46+08:00,0.0035413000,12.4436%,0.3571%,0.6023%,5060035.0000000000,228104.0000000000,4.4366x,0.0028100000,26.0249%,0.0028100000,0.0030910000,0.0035417000,0.0000265214,momentum_atr_estimate,0.0035218089,0.0036345250,0.0036885000,0.0035406000,4.1567%,-0.0198%,yes,0.0035112004,0.30,not_placed,,0.0035218089,0.40,not_placed,,0.0035324175,0.30,not_placed,,0,rejected_origin_floor,0.0036885000,0.0031673000,0.0035762000
AKEUSDT,2026-07-27T05:53:55+08:00,2026-07-27T05:53:56+08:00,2026-07-27T05:56:55+08:00,0.0035805000,13.2890%,-0.0865%,-0.0419%,4850810.0000000000,211810.0000000000,4.5803x,0.0028100000,27.4199%,0.0028100000,0.0030910000,0.0035805000,0.0000262929,momentum_atr_estimate,0.0035607804,0.0036725250,0.0036156000,0.0035718000,0.9803%,-0.2430%,no,0.0035502632,0.30,not_placed,,0.0035607804,0.40,not_placed,,0.0035712975,0.30,not_placed,,0,rejected_origin_floor,0.0036190000,0.0031638000,0.0036081000
AKEUSDT,2026-07-27T06:17:38+08:00,2026-07-27T06:17:39+08:00,2026-07-27T06:20:38+08:00,0.0043088000,5.2956%,10.8944%,15.7533%,606763903.0000000000,9103004.0000000000,13.3311x,0.0028100000,53.3381%,0.0028100000,0.0030910000,0.0043533000,0.0000246857,momentum_atr_estimate,0.0043347857,0.0044397000,0.0069000000,0.0029860000,60.1374%,-30.7000%,yes,0.0043249114,0.30,filled,2026-07-27T06:17:39+08:00,0.0043347857,0.40,filled,2026-07-27T06:17:39+08:00,0.0043446600,0.30,filled,2026-07-27T06:17:39+08:00,3,all_filled,0.0069000000,0.0029860000,0.0035818000
AKEUSDT,2026-07-27T06:36:41+08:00,2026-07-27T06:36:42+08:00,2026-07-27T06:39:41+08:00,0.0054253000,5.7460%,6.9720%,12.0328%,140331249.0000000000,8101027.0000000000,3.4645x,0.0028100000,93.0712%,0.0028100000,0.0030910000,0.0054778000,0.0000211429,momentum_atr_estimate,0.0054619429,0.0055518000,0.0059550000,0.0046293000,9.7635%,-14.6720%,yes,0.0054534857,0.30,filled,2026-07-27T06:36:43+08:00,0.0054619429,0.40,filled,2026-07-27T06:36:43+08:00,0.0054704000,0.30,filled,2026-07-27T06:36:43+08:00,3,all_filled,0.0059550000,0.0046293000,0.0048141000
AKEUSDT,2026-07-27T09:25:00+08:00,2026-07-27T09:25:01+08:00,2026-07-27T09:28:00+08:00,0.0041831000,32.4562%,-0.2290%,-0.4498%,8292863.0000000000,526691.0000000000,3.1490x,0.0028100000,48.8648%,0.0028100000,0.0030910000,0.0041858000,0.0000296857,momentum_atr_estimate,0.0041635357,0.0042897000,0.0041971000,0.0031507000,0.3347%,-24.6803%,no,0.0041516614,0.30,not_placed,,0.0041635357,0.40,not_placed,,0.0041754100,0.30,not_placed,,0,rejected_origin_floor,0.0041971000,0.0031507000,0.0041349000
AKEUSDT,2026-07-27T11:05:30+08:00,2026-07-27T11:05:31+08:00,2026-07-27T11:08:30+08:00,0.0045498000,5.6447%,5.3121%,11.1198%,292218821.0000000000,8929115.0000000000,6.5453x,0.0028126000,61.7649%,0.0028100000,0.0030910000,0.0045499000,0.0000606071,momentum_atr_estimate,0.0045044446,0.0047620250,0.0045500000,0.0043325000,0.0044%,-4.7760%,no,0.0044802018,0.30,not_placed,,0.0045044446,0.40,not_placed,,0.0045286875,0.30,not_placed,,0,rejected_origin_floor,0.0046000000,0.0043325000,0.0044709000
AKEUSDT,2026-07-27T12:35:36+08:00,2026-07-27T12:35:37+08:00,2026-07-27T12:38:36+08:00,0.0043112000,26.7292%,-0.0441%,0.1324%,6048256.0000000000,317700.0000000000,3.8075x,0.0030717000,40.3522%,0.0028100000,0.0030910000,0.0043170000,0.0000312357,momentum_atr_estimate,0.0042935732,0.0044263250,0.0043626000,0.0034058000,1.1922%,-21.0011%,no,0.0042810789,0.30,not_placed,,0.0042935732,0.40,not_placed,,0.0043060675,0.30,not_placed,,0,rejected_origin_floor,0.0043815000,0.0034058000,0.0043439000
